movie_id,display_title,display_year,genres_json,top_tags_json,rating_count,rating_mean,weighted_rating,tmdb_vote_average,tmdb_vote_count,tmdb_popularity,feature_text,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
1385,潜龙轰天,1992,"[""Action"",""Drama"",""Thriller""]",[],24,2.8541666666666665,3.0699634389834314,6.308,1720.0,5.4014,潜龙轰天 under siege action drama thriller  美国历史上著名的密苏里号战列舰即将退役，盛大的庆典连总统也莅临。而老舰长的生日亦在这一天，舰上的厨师——雷白下士（史蒂文·西格尔 steven seagal 饰）正在全力筹备宴席，讨人嫌的副舰长奎尔与雷白发生冲突并将其关入冷藏室。一支劳军演艺队伍来到舰上，正当表演掀起高潮之际，劳军艺人们突然与奎尔同时行动，袭击船员并控制了密苏里号。“艺人”中的史崔尼（汤米·李·琼斯 tommy lee jones 饰）原是中情局特工，精通舰只，他与奎尔合作，获得了舰上多枚携带核弹头的战斧导弹发射密码。军方被这一恐怖袭击彻底震惊，却又应对无法，此时从冷藏室逃出的雷白成为了他们唯一的希望……,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1387,大白鲨,1975,"[""Action"",""Horror""]","[""shark""]",91,4.0054945054945055,3.9467833378971218,7.682,11511.0,14.2037,大白鲨 jaws action horror shark 当海滨小镇艾米蒂遭遇一头危险大白鲨的袭击时，当地的警长（罗伊·谢德 饰）、一位年轻的海洋生物学家（理查德·德莱福斯 饰）与一位身经百战的老练鲨鱼猎人（罗伯特·肖 饰）联手展开殊死追捕，决心在这头猛兽再次发动攻击前将其消灭。,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,大白鲨2,1978,"[""Horror"",""Thriller""]",[],17,2.6176470588235294,2.9834028897725355,6.0,2109.0,4.5203,大白鲨2 jaws 2 horror thriller  影片故事背景一如上集，主要人物布迪警长亦由上集的罗伊·谢德扮演，但是今次出现肆虐艾密迪海滩的大白鲨，却是一条满含恨意，一心前来报“杀夫之仇”的母鲨。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1389,大白鲨3,1983,"[""Action"",""Horror""]","[""shark""]",6,1.4166666666666667,2.80659354463353,4.484,1412.0,3.9065,大白鲨3 jaws 3-d action horror shark 位于度假胜地佛罗里达州的海洋世界乐园即将开幕，吸引了来自各地的游客。园内除了有惊险的机动游戏外，还有从海洋误闯自来的小白鲨鱼。由于小白鲨离开了母亲，终日郁郁寡欢，不久更因意外猝死去了。小白鲨的母亲得悉爱儿死去，遂不顾性命的潜入乐园，誓要为爱儿报仇。,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,总统拍档,1996,"[""Comedy""]",[],9,2.6666666666666665,3.143746847781121,6.057,176.0,1.3815,总统拍档 my fellow americans comedy  由于现任总统把他俩卷入到了一桩丑闻之中，两个曾争吵不休的前任总统不得不走到了一起，走遍全国寻求证据以证明自己的清白。一路上趣事不断，笑料百出，却也让他们了解到了真正的美国，以及自己曾给普通百姓所带来的影响。更意想不到的是正当他们焦头烂额、疲于奔命时，又遭到了一伙武装分子的连连追杀,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,火星人玩转地球,1996,"[""Action"",""Comedy"",""Sci-Fi""]",[],86,3.0930232558139537,3.143047793912281,6.421,5860.0,5.4082,火星人玩转地球 mars attacks! action comedy sci-fi  5月9日的傍晚，肯塔基州某地燃烧的牛群狂奔过农场，一架飞碟腾空而起……美国政府很快探知火星人的飞碟已集结在地球周围，经过一番思量，美国总统戴尔（杰克•尼科尔森 jack nicholson 饰）决定向世界发布火星人到来的消息。在白宫中，总统夫人玛莎（格伦•克洛斯 glenn close 饰）和女儿戴菲（娜塔丽•波曼 natalie portman 饰）面对火星人到来像谈论一场寻常的访问活动；在纽约，从事新闻业的史东与娜塔莉正在筹备采访唐纳博士（皮尔斯•布鲁斯南 pierce brosnan 饰）；在堪萨斯，瑞奇的哥哥即将担任接见火星人的守卫军人；在拉斯维加斯，昔日拳王拜伦如今为家庭生计苦苦工作。终于到了火星人降临的时刻，他们发出了和平的信号，但之后却是大开杀戒，火星人一再的戏弄政府高层，人们束手无策，然而，真正能战胜火星人的武器出乎了所有人的预料……,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1392,公民露丝,1996,"[""Comedy"",""Drama""]",[],4,4.125,3.6574177377127217,6.589,146.0,1.0784,公民露丝 citizen ruth comedy drama  一名怀孕的吸毒女子在是否堕胎之间左右为难。影片中没有绝对正面的人物，佩恩以一种不计后果的勇气和甚至有些刻毒的嘲讽对堕胎这一事件上的双方都进行了挖苦——在这场上升到意识形态领域的争执中，个体生命是最终被忽视和被牺牲的。尽管喜剧元素有些夸张过火，但佩恩犀利敏锐的社会讽刺和出色的幽默感却在影片中初露峥嵘。也是从这部电影开始，佩恩和吉姆·泰勒进行合作编剧。,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,甜心先生,1996,"[""Drama"",""Romance""]","[""sports""]",85,3.5941176470588236,3.582666843334057,6.985,3702.0,6.5057,甜心先生 jerry maguire drama romance sports 　　杰里（汤姆·克鲁斯 tom cruise饰）待人和善，仪表不凡，是个出色的体育界经纪人。也许连天都妒嫉这个完美的男人，决定给他一个打击，杰里因为一篇流畅出色的发言稿而招来上司不满，导致被炒鱿鱼。漂亮女友离他而去，职业前景也陷入一片迷茫，从巅峰跌入谷底的杰克在临走前奋起疾呼，动员同事们跟他离开公司一起创业。结果，杰克只带走了一条鱼，还有愿意和他干一番事业的会计多萝西（芮妮·齐薇格 renée zellweger饰）。  　　现在，杰克的客户只剩下一名二流的黑人橄榄球员罗德（小库珀·古丁 cuba gooding jr饰）。万事开头难，杰克和多萝西还没有完全搞清楚要如何开始创业生涯。看来，要想迎来事业的第二春，杰克还要狠狠摸爬滚打一番；也正是在逆境中，他得以实践自己的职业信念，并寻获一生中的最爱,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1394,抚养亚利桑纳,1987,"[""Comedy""]","[""coen brothers""]",58,3.9913793103448274,3.9074097686200506,7.053,2326.0,3.2844,抚养亚利桑纳 raising arizona comedy coen brothers 前科累累的惯犯嗨（尼古拉斯·凯奇 nicolas cage 饰）同狱警艾德（霍利·亨特 holly hunter 饰）一见钟情，两人喜结连理。之后，嗨决定为了爱妻痛改前非做个好人。非常喜欢孩子的艾德发现自己居然无法生育，终日郁郁寡欢，嗨看在眼里十分痛心。镇上的大亨亚利桑纳（特雷·威尔逊 trey wilson 饰）家诞下了五胞胎，听闻此事，艾德和嗨甘愿冒险，从大亨处偷了一个名叫尼尔森二世的婴儿。终于有了孩子艾德十分幸福，嗨却逐渐感到了作为一名父亲的压力。丢失了孩子的大亨十分焦急，报案之后警察却对案件毫不上心，此时，一名自称“地狱使者”的壮汉找到大亨，打包票能帮他寻回儿子。  嗨的家里也是一团糟，两名囚犯越狱前来投奔嗨，他们发现婴儿身价不菲将其劫走。与此同时，嗨得罪过的上司也发现了婴儿的秘密，并以此要挟嗨对他百依百顺。千钧一发之际，为了妻儿，为了保护他所爱的人们，嗨不得不重出江湖。,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,Tin Men,1987,"[""Comedy"",""Drama""]",[],5,3.0,3.3540402237296205,6.3,140.0,1.0828,tin men tin men comedy drama  a minor car accident drives two rival aluminum-siding salesmen to the ridiculous extremes of man versus man in 1963 baltimore.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,通天神偷,1992,"[""Action"",""Comedy"",""Crime"",""Drama"",""Sci-Fi""]","[""spying""]",46,3.4782608695652173,3.4830807552310956,6.9,1052.0,6.7382,通天神偷 sneakers action comedy crime drama sci-fi spying 马丁20 年前曾因用电脑盗款而受到通缉，后来他改邪归正，隐姓埋名，与另外四个电脑迷成立了一个电脑公司。一天，两个国安局人员聘请马丁帮他们盗取电脑解码专家高达新近研制的一个黑盒子。他们怀疑这黑盒子是用来进行间谍活动的。马丁被迫下只得接受了任务，潜入窃取了黑盒。原来这是一个万能解码器电影下载。有了它，世界上根本没有任何秘密了。这一发现，使曾在中央情报局工作过的黑人里巴斯大惊失色。经验知道，对于这样一个黑盒的持有者，任何政府都会格杀。因此，五人如临大敌，做好了一切准备。第二天，马丁刚交出黑盒，便看到报上看到高达被谋杀的消息。可是里巴斯后来发现，高达本来就是受国安局之命进行黑盒研究的。显然，马丁的雇主并非国安局，马丁首先想到外国间谍……,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1397,卡罗莱那的私生女,1996,"[""Drama""]",[],2,4.0,3.5727631288145387,7.165,82.0,2.7082,卡罗莱那的私生女 bastard out of carolina drama  影片改编自多萝西·阿里森半自传体小说，描绘上世纪50年代南卡罗来纳一户贫穷家庭的少女成长轨迹。故事以一位名为“bone”的女孩为视角，审视家庭、阶级、身份与社会认定的“私生子”身份标签。  这是安杰拉·休斯顿首次执导的电视电影，由tnt电视台出品。因题材直面家庭暴力与女性创伤经历，曾引发广泛争议。尽管未在院线上映，但影片在多项电视奖项中受到好评，并被视为90年代美国电视电影罕见的沉重之作。  原作者多萝西·阿里森亲自参与剧本改编，与休斯顿合作紧密，力图保留小说的直白与愤怒。主演詹妮弗·贾森·李（饰演母亲）与年幼的jena malone（饰演bone）表现尤为动人，后者也因此被视为极具潜力的童星。  本片因涉及敏感情节，在部分电视台播出受限，但仍被认为是女性导演以温柔而坚定的视角探讨南方女性命运的重要作品。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,爱情与战争,1996,"[""Romance"",""War""]","[""hemingway""]",1,2.5,3.42451413872335,5.918,153.0,1.3634,"爱情与战争 in love and war romance war hemingway 　　故事发生在1918年的意大利，海明威（克里斯·奥唐纳 chris o'donnell 饰）怀揣着满腔的热血来到了前线，投身到了残酷而又激烈的战争中去。在一场意外中，海明威遭到了炮弹的袭击，身受重伤被送往了战地医院。在那里，海明威邂逅了名为艾格尼（桑德拉·布洛克 sandra bullock 饰）的美丽护士，艾格尼的精明强干和温柔善良很快就令海明威坠入了爱河，向前者发起了火热的攻势。 　　同时在追求艾格尼的还有医生卡拉奇奥（菲利普·雷罗伊 philippe leroy 饰）和病人亨利（麦肯齐·阿斯丁 mackenzie astin 饰），艾格尼始终未向三人表态。一次偶然中，海明威展现出的文学天赋终于让艾格尼动了心，可是没过多久，艾格尼便和卡拉奇奥一起被调往了前线医疗站，而海明威则被派遣回国。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1399,马文的房间,1996,"[""Drama""]",[],5,3.1,3.383451988435503,6.711,629.0,1.9239,马文的房间 marvin's room drama  中年妇女贝西（黛安·基顿 diane keaton 饰）的大半生都用来照顾两位年老的亲人：患中风的父亲马文和脾气古怪的姑妈鲁思。现在，贝西自己也患上了血癌，唯一生存的希望是近亲中有人提供骨髓。无奈的贝西只好与20年来没有联系的姐姐李（梅丽尔·斯特里普 meryl streep 饰）联络。李是个单身母亲，她并不想与贝西见面，但想到能借此暂时撇开儿子汉克（莱昂纳多·迪卡普里奥 leonardo dicaprio 饰）在家里纵火引起的烦恼，还是带着儿子回到佛罗里达的老家。姐妹刚见面时情绪还不错，但时间一久，过去的种种不快又开始作祟。而且住过精神病院的汉克不愿做骨髓化验，伤了贝西的心。后来，汉克与贝西的关系奇迹般地好了起来，并且使两姐妹之间的亲情得以恢复……,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,等待黑色黎明,1996,"[""Drama""]",[],3,3.3333333333333335,3.467912253560237,6.612,165.0,1.6567,"等待黑色黎明 ghosts of mississippi drama  故事发生在1963年的密西西比，麦格（小詹姆斯·皮肯斯 james pickens jr. 饰）是当地有名的民权运动领袖，一天，他被发现遭到了谋杀，死在了自家的车道上。嫌疑人是一个名叫布莱恩（詹姆斯·伍兹 james woods 饰）的男人，他是一名白人种族主义者，虽然证据确凿，但布莱恩最终还是获得了无罪判决，逍遥法外，只因为当时庭审中，陪审团均为白人。 一晃眼30年过去，当所有人都逐渐淡忘了这个耸人听闻的案件之时，一位年轻的地方检察官巴比（亚历克·鲍德温 alec baldwin 饰）重新拾起了布满灰尘的档案，在麦格的遗孀玛丽（乌比·戈德堡 whoopi goldberg 饰）的帮助下，巴比决定对布莱恩提起第三次诉讼。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,瘪四与大头蛋,1996,"[""Adventure"",""Animation"",""Comedy"",""Crime""]",[],31,2.935483870967742,3.09345776286985,6.642,777.0,2.0059,瘪四与大头蛋 beavis and butt-head do america adventure animation comedy crime  金发瘪四与黑发大头蛋是一对正值青春期的死党，他们认为凡是只能归纳为两类，不是酷就是逊！这对荷尔蒙分泌过盛的宝贝并不笨，只是聪明没用对地方，他们满脑子想的都是怎样上马子，急欲摆脱处男之身的他们可以把任何事物都形容得“性“致勃勃，令人绝倒！本片缘起于瘪赐与大头蛋的电视遭窃，他们急著上天下海四处找寻，终于来到一煎破旅馆，遇到个叫曼迪的老粗。曼迪说他愿付一万元雇他们去洛杉矶“做“了他老婆，色欲薰心的瘪四与大头蛋一听，不禁喜出望外，殊不知此“做“非彼“做“！于是，他们欢天喜地的搭上往洛杉矶的飞机，展开他们的处男航（第一次搭飞机）。但到了洛杉矶，事情并不如他们所想像的，为了追上曼迪的前妻，瘪四与大头蛋始终周旋在两名联邦调查员和一群老人之间。,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,冷酷祭典,1995,"[""Crime"",""Drama"",""Mystery"",""Thriller""]",[],2,4.5,3.64419170024311,7.3,395.0,1.6601,冷酷祭典 la cérémonie crime drama mystery thriller  　　苏菲在中产阶级乐里芙家做女佣，她千方百计隐藏着自己不识字的秘密。性格内向的苏菲内心非常敏感，事事留神不犯差错，并得到了主人家的认同。乐里芙一家对苏菲彬彬有礼，同时也昭示出主仆间的不同等级。在镇上的邮局，苏菲认识了同属穷人阶级的珍。珍对有钱人充满了扭曲的愤恨心理，成为苏菲的好友后，她从没有停止过煽动苏菲，让她与富人阶级决裂。矛盾一步步走向无可调和的地步，苏菲的秘密在乐里芙家曝了光，和谐的外壳瞬间倒坍，珍和苏菲的反抗如同狂风骤雨……,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1407,惊声尖叫,1996,"[""Comedy"",""Horror"",""Mystery"",""Thriller""]","[""slasher"",""spoof""]",70,3.2,3.2441302902854092,7.4,7927.0,12.9662,惊声尖叫 scream comedy horror mystery thriller slasher spoof 锡德尼•普雷斯科特（内芙•坎贝尔饰）的母亲去世一周年，这个本该平静的加州小镇变成了一片血海！两名学生被残忍地杀害，凶手是一位带着面具的恐怖片爱好者。警方将锡德尼的男友比尔•卢米斯（斯基特•乌尔里奇饰）定为嫌疑犯，并予以逮捕。但这时又有命案发生！神出鬼没的面具凶手仿佛死神般带走一个又一个生命，但凶手的真面目却无人知晓。夜幕降临，凶手将锡德尼身边的人一个个杀害，而被害人只能在被害前惊声尖叫。谁能够从凶手的刀下躲过，谁能揭开凶手的面具呢？,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1408,最后的莫希干人,1992,"[""Action"",""Romance"",""War"",""Western""]","[""hawkeye"",""james fennimore cooper""]",39,3.8333333333333335,3.7552683098706576,7.4,3412.0,5.5963,"最后的莫希干人 last of the mohicans, the action romance war western hawkeye james fennimore cooper 本片改编自美国作家库柏“皮袜子”系列小说中的第二部。1757年七年战争期间，英法两军在北美殖民地激战正酣。军官邓肯带队护送长官之女可娜（madeleine stowe 饰）前往威廉亨利堡，半路遭法属印第安人埋伏，莫希干族最后的战士——金卡加（russell means 饰）、安卡斯父子与白人霍克依（daniel day-lewis 饰）出手相救。但抵达要塞时他们发现这里已陷入战火，要塞长官门罗与邓肯做事强硬，不肯放走民兵自降战力，并将霍克依监禁，可娜这时已同霍克依相恋，但却无力援救。英军战事不利弃堡投降，印第安人马瓜带领族人向英军寻仇，可娜与霍克依失散后被马瓜带走，霍克依、金卡加、安卡斯一行进入马瓜族人的营地，以期带回可娜。",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1409,天使不设防,1996,"[""Comedy"",""Drama"",""Fantasy"",""Romance""]",[],23,2.5,2.8433909658115297,5.718,681.0,3.3363,天使不设防 michael comedy drama fantasy romance  当八卦小报《国家镜报》的编辑vartan偶然得知iowa州一位妇女的家中住着一位天使，第一时间派出三个记者前往报道：事业正在走下坡路的记者frank，面临失业危机的摄影师huey和号称天使专家的dorothy。三人一路上闹了不少笑话，好不容易到达目的地，女主人将他们与天使michael介绍认识。这个长着一双翅膀的抽烟喝酒五毒俱全的天使把三人惊得目瞪口呆，michael告诉他们，天堂会不定期给每位天使放假，让他们到地球上玩一阵，这次是他最后一个假期，他很想充分利用。三人于是想出了一个主意：如果把michael弄到芝加哥，既可以满足他对刺激的需要，也能刺激报纸的人气……,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1411,哈姆雷特,1996,"[""Crime"",""Drama"",""Romance""]","[""shakespeare""]",16,4.0,3.786381564407269,7.3,511.0,2.7248,哈姆雷特 hamlet crime drama romance shakespeare 本片由莎士比亚的著名悲剧改编而成，该剧以中世纪的丹麦宫廷为背景，通过哈姆雷特为父报仇的故事，借古喻今，真实的描绘了文艺复兴时期欧洲和英国社会社会的现实与矛盾，宫廷中尔虞我诈，社会上民怨沸腾，人文主义理想在这个罪恶当道的社会已无法实现。,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1412,Some Mother's Son,1996,"[""Drama""]",[],1,3.5,3.5014372156464266,6.768,41.0,1.155,"some mother's son some mother's son drama  based on the true story of the 1981 hunger strike in a british prison, in which ira prisoner bobby sands led a protest against the treatment of ira prisoners as criminals rather than as prisoners of war. the film focuses on the mothers of two of the strikers, and their struggle to save the lives of their sons.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,情深无尽,1996,"[""Drama""]","[""conan""]",2,4.25,3.6084774145288243,6.647,51.0,0.9078,"情深无尽 whole wide world, the drama conan 　　三十年代的德州，女教师兼新秀作家普莱丝跟傲慢自大的流行小说作家罗伯特．霍华德产生了一段执迷不悔的爱情。霍华曾写过《王者之剑》等畅销书，成功令他感到困扰。而普莱丝年轻漂亮，个性也独立倔强，两人碰在一起竟产生了电光火石的效果 ，两个爱好幻想的作家，经常把他们的梦想和真实情况搞乱了。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,天才老妈,1996,"[""Comedy""]",[],8,3.0,3.300934190170177,6.8,91.0,0.9239,天才老妈 mother comedy  男主角是一位不得志的小职员，偶然的机会在家宅奇写小说，不料竞获得意外的成功。在读书会上，他得知自己的母亲多年前，也怀有成为作家的梦想。,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,夜夜夜贼,1996,"[""Crime"",""Drama"",""Romance""]",[],2,2.5,3.3584774145288243,6.2,54.0,0.487,"夜夜夜贼 thieves (voleurs, les) crime drama romance  　　十岁男孩的父亲为何突然死去？环绕著他的成年人各持真相的零星碎片。然而这不过是开始。一个颠簸著的妙龄少女；一个家族的非法勾当；女哲学教授突然自杀；嫉恶如仇的警探；一段淡化了的女同志恋情；无法接受父亲去世的孩子……。导演把来自毫不相关的世界的人物放在一起，支取不同电影类型的元素，发展出一个精彩绝伦的讲故事游戏。重重叠叠、循环不息，几条生命轨道交错，有说不尽的隐衷、揭不完的秘密。本片为导演继《野芦苇》后之力作，德诺芙及奥特尤尔有精湛的演出。",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1416,贝隆夫人,1996,"[""Drama"",""Musical""]","[""andrew lloyd weber""]",12,3.4166666666666665,3.4591118251418145,6.096,515.0,2.4728,贝隆夫人 evita drama musical andrew lloyd weber 艾薇塔（麦当娜 madonna饰）和当时在阿根廷颇为走红的歌手一夜情后，就以此为跳板踏上了前往布宜诺斯艾利斯之路。这个美丽的少女，就是日后名气大震的贝隆夫人。可是，15岁的艾薇塔一无所有，她被抛弃在陌生的城市里，唯一的资本就是自己的美貌。艾薇塔挤入了上流圈子，成为名流男士中间的交际花。随之而来的，是她进军娱乐圈取得的不俗成绩。她一跃成为名人，并在慈善会上结识了贝隆上校（乔纳森·普雷斯 jonathan pryce饰），二人情投意合。 　　艾薇塔从此正式登上了政治舞台。她当上了贝隆政治生涯的贤内助，并一直主张为穷人谋利益。政治的世界风云幻变，而艾薇塔也渐渐找到实现自己政治理想的路径，并为此努力一生，成为阿根廷民众心中的“第一夫人”。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,淑女本色,1996,"[""Drama""]",[],2,3.25,3.4656202716716815,5.982,254.0,1.5403,"淑女本色 portrait of a lady, the drama  伊莎贝尔•阿切尔（妮可•基德曼 nicole kidman 饰）年轻漂亮，心高气傲，夺走了许多男人的心，但她却只想自由的活着。在英国的花园山庄里拒绝了沃伯顿勋伯爵的求婚。后又去伦敦看望表兄拉尔夫及其女友，古德伍德向她求婚也被拒绝。在表兄家她认识了端庄美丽的梅尔。在佛罗伦萨，梅尔将其介绍给了无钱无势却品位甚高的奥斯蒙德（约翰•马尔科维奇 john malkovich 饰）。奥斯蒙德爱上了伊莎贝尔，而她也渐渐地坠入爱河。一年后伊莎贝尔和奥斯蒙德结婚。婚后他们的儿子却夭折在了摇篮里。后来她得知表兄病危，不顾丈夫的反对去见了拉尔夫最后一面，而此时表嫂却告诉了她一个秘密......",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,小姐弟荒原历险,1971,"[""Adventure"",""Drama""]",[],2,4.25,3.6084774145288243,7.306,445.0,1.9141,小姐弟荒原历险 walkabout adventure drama  在尼古拉斯·罗伊格这部令人神往的杰作中，一对年幼的姐弟被遗弃在严酷的澳大利亚内陆，不得不在失去日常舒适的环境下学习应对自然世界。途中，他们遇见一位正在进行“成年徒步礼”的土著青年——这是一项让青少年男孩独自深入荒野以完成成人仪式的古老传统。本片既是一场惊心动魄的冒险，也是一次对时间与文明的深刻沉思。,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,1600谋杀案,1997,"[""Crime"",""Drama"",""Mystery"",""Thriller""]",[],4,2.75,3.3136677377127217,6.06,583.0,2.2022,1600谋杀案 murder at 1600 crime drama mystery thriller  　　黑人警官哈里恩.里吉斯乃华盛顿高级警务人员，专办大案。这次他接手的代号为1600的谋杀案涉及国家机密：一位在白宫任职的年轻女子在白宫内被谋杀。调查深入到一定程度，他发现这里面的复杂程度远远超出他的想象。总统身边的特工做的一些事，不知是维法还是违法，某些重大案情的档案会神秘失踪。政府高官敌我不分，立场暖昧。里吉斯警官工作起来得不到应有的支持。分管特殊事条的尼娜.钱斯被上锋告之，尽快结案。里吉斯争取到尼娜的协助，线索更多了，上至总统下至一般工作人员，似乎都有犯罪嫌疑。那么到底谁杀了人，杀人的动机又是什么呢？,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1423,Hearts & Minds,1995,"[""Drama""]","[""in netflix queue"",""vietnam""]",1,4.0,3.5398987541079654,7.0,1.0,0.232,"hearts & minds hearts and minds drama in netflix queue vietnam in the final days of the pro-apartheid government, bigoted policeman and assassin andries fourie is assigned an undercover job. his task is to pose as a political progressive to infiltrate the african national congress and assassinate one of the party’s leaders.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,凶猛动物,1997,"[""Comedy""]",[],8,3.0,3.300934190170177,6.168,390.0,1.3875,凶猛动物 fierce creatures comedy  　　威拉·韦斯顿本系商界女强人，可她到新公司报到的头一天就碰上公司被转让这样的大变动。总裁让她在分公司、出版部门或英国动物园这三个单位任选一处，去担任领导工作。最后她选了动物园。她认为，只要将其改造成一个主题鲜明的观赏娱乐场所，比如说，只展示凶猛动物，就一定会赚钱。为此，她还拉上老板的一个儿子做自己的助手，正当她要大展宏图之际，总裁又打算调派曾在香港电视台任主管的罗洛·李来动物园做主管，他的到任把园内的动物，包括人，都“调动”起来，掀起轩然大波。,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
